PROGRAM_ID,OFFER_ID,SENDER_ID,ACTION,STATUS,MSISDN,NOTIFICATION_MSG
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_HB_A_OffContactTime_Offer,AIA,sms-dr,Memory capacity exceeded,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/rKSeYkUj"
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_GIWL_A_OffContactTime_Offer,AIA,sms-dr,Memory capacity exceeded,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/Sd9R4-z5
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_HB_A_OffContactTime_Offer,AIA,sms-dr,Memory capacity exceeded,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/C7GH4Ycy"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_GIWL_A_OffContactTime_Offer,AIA,sms-dr,Memory capacity exceeded,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/yhDjAncP
Insurance_Mck_AIA_Program,Mck_Model_AIA_HB_High_123_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/etdQI_Gh"
Insurance_Mck_AIA_Program,Mck_Model_AIA_HB_High_123_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1037))"
Insurance_Mck_AIA_Program,Mck_Model_AIA_HB_High_123_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/etdQI_Gh"
Insurance_Mck_AIA_Program,Mck_Model_AIA_HB_High_123_A_Offer,AIA,sms-dr,Delivery to phone failed,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/etdQI_Gh"
Test_Message_Program,Test_Message_Offer,test:,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,test sender name : https://stg.elinks.io/D7v4e-F8
Test_Message_Program,Test_Message_Offer,test:,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,test sender name : ((https://www.google.com))
Test_Message_Program,Test_Message_Offer,test:,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,test sender name : https://stg.elinks.io/D7v4e-F8
Test_Message_Program,Test_Message_Offer,test:,sms-dr,Mobile Switched Off,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,test sender name : https://stg.elinks.io/D7v4e-F8
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/31uMDC0d"
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_HB_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1050))"
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/31uMDC0d"
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/VhaDaVd2"
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_GIWL_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/QTPV01dB
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_HB_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1050))"
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/VhaDaVd2"
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_GIWL_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-ldp5.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1059))
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_GIWL_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/QTPV01dB
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_HB_A_Offer,AIA,RA_CLICK_TRACKER,SUCCESS,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/31uMDC0d"
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_GIWL_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/vjli-EsO
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_GIWL_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-ldp5.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1060))
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_GIWL_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/vjli-EsO
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/CA_kvOLH"
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_GIWL_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/dzyPrGfi
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_HB_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1051))"
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/CA_kvOLH"
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_GIWL_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-ldp5.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1060))
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_GIWL_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/dzyPrGfi
RT_WS_Insurance_AIA_InsuranceHospital_Program,RT_WS_AIA_InsuranceHospital_GIWL_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,
RT_WS_Insurance_AIA_InsuranceHospital_Program,RT_WS_AIA_InsuranceHospital_GIWL_A_Offer,AIA,smsmt-emptymsg,Empty message field,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,
RT_WS_Insurance_AIA_InsuranceHospital_Program,RT_WS_AIA_InsuranceHospital_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/AfPhNieF"
